Date,Nab Close,CBA Close,ANZ Close,Westpac Close,Maq Close
2018-07-09,24.86883544921875,68.13982391357422,26.584659576416016,26.983659744262695,113.8458251953125
2018-07-10,24.726831436157227,66.6445083618164,26.310590744018555,26.702957153320312,112.82366943359375
2018-07-11,24.540447235107422,66.30426025390625,26.10047149658203,26.521860122680664,112.33560943603516
2018-07-12,24.98421859741211,67.34292602539062,26.676015853881836,26.94744110107422,112.87892150878906
2018-07-13,24.88658905029297,67.02057647705078,26.502439498901367,26.802562713623047,113.27489471435547
2018-07-16,24.709077835083008,66.47437286376953,26.43848991394043,26.68484878540039,112.82366943359375
2018-07-17,24.762331008911133,66.6982421875,26.429353713989258,26.73012351989746,111.72785186767578
2018-07-18,24.80670928955078,67.17279052734375,26.511573791503906,26.865947723388672,114.27863311767578
2018-07-19,24.957590103149414,67.50408935546875,26.685150146484375,26.89311408996582,114.37071228027344
2018-07-20,25.117347717285156,67.96075439453125,26.822187423706055,27.074209213256836,115.32841491699219
2018-07-23,24.98421859741211,67.36978149414062,26.60293197631836,26.829727172851562,114.1865463256836
2018-07-24,25.028594970703125,67.30709838867188,26.694286346435547,26.757287979125977,115.68753814697266
2018-07-25,24.96646499633789,66.94000244140625,26.60293197631836,26.49469757080078,115.0429458618164
2018-07-26,24.96646499633789,67.00267791748047,26.502439498901367,26.395090103149414,112.06855773925781
2018-07-27,25.20610237121582,67.47723388671875,26.93181037902832,26.68484878540039,114.2049560546875
2018-07-30,25.126222610473633,67.06535339355469,26.785642623901367,26.594301223754883,113.25647735595703
2018-07-31,25.14397430419922,66.96685791015625,26.767370223999023,26.675792694091797,113.09992218017578
2018-08-01,24.83333396911621,65.99982452392578,26.5572509765625,26.449419021606445,112.55662536621094
2018-08-02,24.68245506286621,65.97295379638672,26.411083221435547,26.431310653686523,111.79231262207031
2018-08-03,24.531570434570312,65.21187591552734,26.164419174194336,26.177772521972656,111.99490356445312
2018-08-06,24.6114501953125,65.86550903320312,26.420217514038086,26.395090103149414,112.76842498779297
2018-08-07,24.6735782623291,65.26558685302734,26.575523376464844,26.45847511291504,113.12755584716797
2018-08-08,24.6114501953125,66.98475646972656,26.328861236572266,26.485639572143555,112.1790771484375
2018-08-09,24.859962463378906,67.4861831665039,26.648609161376953,26.702957153320312,112.90654754638672
2018-08-10,24.930965423583984,67.50408935546875,26.776506423950195,26.77539825439453,112.61186981201172
2018-08-13,24.797832489013672,67.10116577148438,26.648609161376953,26.63051986694336,112.7868423461914
2018-08-14,25.17060089111328,67.92493438720703,27.07798194885254,27.21908950805664,114.17733001708984
2018-08-15,25.410234451293945,68.3312759399414,27.543899536132812,27.427352905273438,115.56783294677734
2018-08-16,25.561115264892578,68.45133972167969,27.461679458618164,27.327749252319336,114.86798095703125
2018-08-17,25.605493545532227,68.60833740234375,27.66266441345215,27.463571548461914,114.70222473144531
2018-08-20,25.53449058532715,67.98033905029297,27.452543258666992,27.291528701782227,114.71143341064453
2018-08-21,25.23272705078125,67.37081909179688,26.95922088623047,26.712013244628906,114.86798095703125
2018-08-22,24.96646499633789,66.38265228271484,26.694286346435547,26.340761184692383,114.46279907226562
2018-08-23,24.54932403564453,65.33907318115234,26.237504959106445,25.670698165893555,114.14049530029297
2018-08-24,24.504947662353516,65.4683609008789,26.036521911621094,25.045907974243164,115.4020767211914
2018-08-27,24.567073822021484,65.74542236328125,26.054794311523438,25.136457443237305,115.52178192138672
2018-08-28,24.83333396911621,66.2441177368164,26.29231834411621,25.45338249206543,114.70222473144531
2018-08-29,25.2771053314209,67.62940979003906,26.88613510131836,26.150606155395508,116.1387710571289
2018-08-30,25.117347717285156,66.63200378417969,26.849590301513672,25.942346572875977,118.29358673095703
2018-08-31,25.179473876953125,65.79159545898438,26.950082778930664,25.842742919921875,119.1591796875
2018-09-03,25.20610237121582,65.76388549804688,26.685150146484375,25.842742919921875,119.11314392089844
2018-09-04,25.046342849731445,65.32060241699219,26.310590744018555,25.634477615356445,118.21070098876953
2018-09-05,24.87771224975586,64.74801635742188,26.118741989135742,25.29944610595703,117.46480560302734
2018-09-06,24.80670928955078,64.77571868896484,26.06393051147461,25.208898544311523,114.66539001464844
2018-09-07,24.735708236694336,65.117431640625,25.945165634155273,25.17267608642578,112.97100830078125
2018-09-10,24.57594871520996,65.33907318115234,25.81726837158203,25.07307243347168,112.9341812133789
2018-09-11,24.646953582763672,66.37342071533203,26.10960578918457,25.25417137145996,114.9876937866211
2018-09-12,24.496070861816406,66.42882537841797,25.91775894165039,25.109291076660156,116.4979019165039
2018-09-13,24.229806900024414,65.7361831665039,25.634553909301758,24.964414596557617,114.0392074584961
2018-09-14,24.274185180664062,66.0317153930664,25.716773986816406,25.136457443237305,114.58251190185547
2018-09-17,24.460569381713867,66.26258850097656,25.945165634155273,25.263225555419922,115.1994857788086
2018-09-18,24.51382064819336,66.41958618164062,25.9360294342041,25.25417137145996,114.38912963867188
2018-09-19,24.691328048706055,66.57659149169922,26.18269157409668,25.534873962402344,116.00984954833984
2018-09-20,24.629201889038086,66.38265228271484,25.963436126708984,25.435270309448242,116.58998107910156
2018-09-21,24.54932403564453,66.43806457519531,25.99997901916504,25.498653411865234,117.73184967041016
2018-09-24,24.602575302124023,66.09635925292969,26.10960578918457,25.543930053710938,116.83861541748047
2018-09-25,24.496070861816406,65.38524627685547,25.780723571777344,25.2451171875,117.54767608642578
2018-09-26,24.362939834594727,64.81266784667969,25.543195724487305,25.181732177734375,116.84783172607422
2018-09-27,24.25643539428711,64.7203140258789,25.387893676757812,25.000633239746094,117.6397705078125
2018-09-28,24.68245506286621,65.94860076904297,25.744182586669922,25.29039192199707,116.06509399414062
2018-10-01,24.496070861816406,65.0343017578125,25.333078384399414,24.901029586791992,114.71143341064453
2018-10-02,24.31856346130371,64.24932098388672,25.11382293701172,24.66560173034668,112.92495727539062
2018-10-03,24.141056060791016,64.28626251220703,25.068145751953125,24.5841064453125,112.69474792480469
2018-10-04,24.1854305267334,64.57254791259766,25.223451614379883,24.80142593383789,113.90106964111328
2018-10-05,24.14992904663086,64.64643096923828,25.323942184448242,24.8919734954834,115.35603332519531
2018-10-08,23.848167419433594,64.04613494873047,24.657041549682617,24.565998077392578,113.92870330810547
2018-10-09,23.617408752441406,63.492027282714844,24.510873794555664,24.421117782592773,112.86050415039062
2018-10-10,23.679533004760742,63.69520568847656,24.556549072265625,24.430173873901367,113.18280792236328
2018-10-11,23.07600975036621,61.87587356567383,23.76175308227539,23.80538558959961,106.35003662109375
2018-10-12,22.99612808227539,61.90357208251953,23.670394897460938,23.95026397705078,106.3868637084961
2018-10-15,22.632238388061523,60.61064529418945,23.231887817382812,23.569955825805664,105.74226379394531
2018-10-16,22.756494522094727,60.73993682861328,23.341510772705078,23.705781936645508,105.392333984375
2018-10-17,22.77424430847168,61.78351974487305,23.579038619995117,24.095142364501953,108.07203674316406
2018-10-18,22.845251083374023,62.079044342041016,23.642988204956055,24.16758155822754,107.0775146484375
2018-10-19,22.78312110900879,62.72550964355469,23.789159774780273,24.312458038330078,107.6208267211914
2018-10-22,22.614486694335938,62.18986511230469,23.560768127441406,24.140417098999023,105.86197662353516
2018-10-23,22.339351654052734,61.51569747924805,23.103988647460938,23.841604232788086,104.88585662841797
2018-10-24,22.330474853515625,61.746578216552734,23.250158309936523,23.99553680419922,104.72932434082031
2018-10-25,21.77132797241211,60.27817916870117,22.656341552734375,23.397912979125977,101.41422271728516
2018-10-26,21.922208786010742,60.776878356933594,22.756832122802734,23.50657081604004,102.37191772460938
2018-10-29,22.15296745300293,61.543399810791016,23.021766662597656,23.79633140563965,103.88212585449219
2018-10-30,22.286100387573242,62.94716262817383,23.442007064819336,24.30340576171875,106.18426513671875
2018-10-31,22.374853134155273,63.93532180786133,23.68866729736328,24.312458038330078,107.92469787597656
